Symbol,Date,Entry Price,Exit Price,Side,Microstructure,Context,Risk,Sentiment,Fundamental,OHLCV
ETH/USDT,2024-07-03 16:00:00,3304.91667,3139.67083,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3304.9166666666665| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 44.07698201188862| "volatility_pct": 1.3336790744664853},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3229.33| "avgVolume": 69767.0| "maxHigh": 3322.09| "minLow": 3126.6| "priceRange": 195.49| "volatility": 1.25| "numCandles": 5}
ETH/USDT,2024-07-03 20:00:00,3304.91667,3139.67083,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3304.9166666666665| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 44.869340439610866| "volatility_pct": 1.3576542153743927},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3220.08| "avgVolume": 69596.0| "maxHigh": 3313.45| "minLow": 3126.6| "priceRange": 186.85| "volatility": 0.61| "numCandles": 4}
ETH/USDT,2024-07-05 08:00:00,2947.42000,3123.79627,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2947.42| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 79.38915839924302| "volatility_pct": 2.6935135949149767},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2969.2| "avgVolume": 129467.0| "maxHigh": 3005.42| "minLow": 2820.0| "priceRange": 185.42| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-05 12:00:00,2990.99000,3123.79627,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2990.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 79.62707565643997| "volatility_pct": 2.662231423590182},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2989.49| "avgVolume": 87968.0| "maxHigh": 3005.42| "minLow": 2922.7| "priceRange": 82.72| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-07 16:00:00,2985.19000,3123.79627,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2985.19| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 58.11670577654817| "volatility_pct": 1.9468343983648668},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2958.1| "avgVolume": 32177.0| "maxHigh": 3009.58| "minLow": 2922.24| "priceRange": 87.34| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-08 04:00:00,2927.00000,3084.05789,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2927.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 64.03922106088787| "volatility_pct": 2.187879093299893},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2990.48| "avgVolume": 79357.0| "maxHigh": 3097.06| "minLow": 2875.22| "priceRange": 221.84| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-10 04:00:00,3097.08000,3394.44124,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3097.08| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 66.40690215331126| "volatility_pct": 2.144177811141826},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3342.08| "avgVolume": 43174.0| "maxHigh": 3562.82| "minLow": 3045.58| "priceRange": 517.24| "volatility": 0.98| "numCandles": 82}
ETH/USDT,2024-07-23 16:00:00,3457.03000,3370.60425,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3457.03| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 61.570802487080236| "volatility_pct": 1.7810317667790048},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3438.87| "avgVolume": 54941.0| "maxHigh": 3500.0| "minLow": 3357.4| "priceRange": 142.6| "volatility": 0.94| "numCandles": 7}
ETH/USDT,2024-07-25 04:00:00,3171.84000,3376.21868,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3171.84| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 67.90538747194624| "volatility_pct": 2.140883130042696},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3172.17| "avgVolume": 59076.0| "maxHigh": 3194.65| "minLow": 3130.0| "priceRange": 64.65| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-25 08:00:00,3172.50000,3353.38831,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3172.5| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 65.54857408109297| "volatility_pct": 2.066148907205452},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3157.39| "avgVolume": 69858.0| "maxHigh": 3187.8| "minLow": 3105.35| "priceRange": 82.45| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-25 20:00:00,3175.48000,3346.31648,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3175.48| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 70.00488238198297| "volatility_pct": 2.2045448997311574},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3205.84| "avgVolume": 67976.0| "maxHigh": 3259.89| "minLow": 3087.53| "priceRange": 172.36| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-07-29 00:00:00,3348.98000,3408.21542,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3348.98| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 52.398295931635175| "volatility_pct": 1.564604623844728},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3312.97| "avgVolume": 41637.0| "maxHigh": 3396.77| "minLow": 3213.75| "priceRange": 183.02| "volatility": 0.78| "numCandles": 18}
ETH/USDT,2024-07-30 20:00:00,3279.21000,3197.22975,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3279.21| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 54.902153220411854| "volatility_pct": 1.6742493838580588},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3274.14| "avgVolume": 39463.0| "maxHigh": 3350.0| "minLow": 3171.65| "priceRange": 178.35| "volatility": 0.9| "numCandles": 8}
ETH/USDT,2024-08-01 08:00:00,3188.39000,3108.68025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3188.39| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 53.946326089894896| "volatility_pct": 1.6919613375369669},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3152.78| "avgVolume": 49648.0| "maxHigh": 3207.0| "minLow": 3102.4| "priceRange": 104.6| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-01 16:00:00,3131.64000,3283.31523,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3131.64| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 57.45127096526652| "volatility_pct": 1.8345426346983214},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3167.52| "avgVolume": 60613.0| "maxHigh": 3219.34| "minLow": 3080.02| "priceRange": 139.32| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-01 20:00:00,3203.40000,3283.31523,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 3203.4| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 60.319751610604634| "volatility_pct": 1.8829915592996387},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 3185.84| "avgVolume": 41088.0| "maxHigh": 3219.34| "minLow": 3121.73| "priceRange": 97.61| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-03 20:00:00,2903.64000,3094.42927,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2903.64| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 66.45049546662655| "volatility_pct": 2.2885239033291507},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2909.71| "avgVolume": 45969.0| "maxHigh": 2935.46| "minLow": 2859.0| "priceRange": 76.46| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-05 00:00:00,2140.54000,2446.00000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2140.5400000000004| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 113.35527583834082| "volatility_pct": 5.295639223669765},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2352.91| "avgVolume": 592989.0| "maxHigh": 2697.44| "minLow": 2111.0| "priceRange": 586.44| "volatility": 4.92| "numCandles": 4}
ETH/USDT,2024-08-05 04:00:00,2357.55000,2698.31085,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2357.55| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 121.43275613560219| "volatility_pct": 5.1508030003860865},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2324.06| "avgVolume": 462661.0| "maxHigh": 2386.44| "minLow": 2160.0| "priceRange": 226.44| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-05 12:00:00,2450.80000,2698.31085,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2450.8| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 133.81559074957534| "volatility_pct": 5.460077964320847},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2427.85| "avgVolume": 362738.0| "maxHigh": 2518.0| "minLow": 2183.51| "priceRange": 334.49| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-05 20:00:00,2419.59000,2698.31085,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2419.59| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 130.81681039121545| "volatility_pct": 5.406569310966545},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2455.74| "avgVolume": 104741.0| "maxHigh": 2547.43| "minLow": 2401.53| "priceRange": 145.9| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-08 20:00:00,2682.50000,2798.88198,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2682.5| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 104.24424866209965| "volatility_pct": 3.886085691038198},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2643.94| "avgVolume": 58146.0| "maxHigh": 2780.0| "minLow": 2510.05| "priceRange": 269.95| "volatility": 1.54| "numCandles": 42}
ETH/USDT,2024-08-15 08:00:00,2637.73000,2571.78675,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2637.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 61.78549124376707| "volatility_pct": 2.342373603203022},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2618.57| "avgVolume": 73175.0| "maxHigh": 2675.6| "minLow": 2521.87| "priceRange": 153.73| "volatility": 3.97| "numCandles": 3}
ETH/USDT,2024-08-15 20:00:00,2569.89000,2634.13725,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2569.89| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 67.52347822979456| "volatility_pct": 2.627485154220397},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2600.01| "avgVolume": 31374.0| "maxHigh": 2638.22| "minLow": 2515.71| "priceRange": 122.51| "volatility": 0.93| "numCandles": 14}
ETH/USDT,2024-08-18 04:00:00,2608.06000,2673.26150,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2608.06| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 43.13559252377036| "volatility_pct": 1.6539340553426825},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2643.22| "avgVolume": 33938.0| "maxHigh": 2689.16| "minLow": 2594.53| "priceRange": 94.63| "volatility": 0.51| "numCandles": 3}
ETH/USDT,2024-08-19 16:00:00,2606.63000,2671.79575,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2606.63| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 45.736205574318966| "volatility_pct": 1.7546105728208055},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2634.99| "avgVolume": 36967.0| "maxHigh": 2677.0| "minLow": 2574.28| "priceRange": 102.72| "volatility": 0.12| "numCandles": 3}
ETH/USDT,2024-08-20 16:00:00,2601.94000,2536.89150,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2601.94| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 48.234012417494625| "volatility_pct": 1.8537711252947657},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2591.08| "avgVolume": 37815.0| "maxHigh": 2618.0| "minLow": 2536.22| "priceRange": 81.78| "volatility": 0.95| "numCandles": 6}
ETH/USDT,2024-08-27 16:00:00,2584.00000,2519.40000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2584.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 41.97155752459981| "volatility_pct": 1.6242862819117572},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2520.66| "avgVolume": 103369.0| "maxHigh": 2591.93| "minLow": 2392.96| "priceRange": 198.97| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-08-27 20:00:00,2512.37000,2386.75150,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2512.3699999999994| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 52.929303415699835| "volatility_pct": 2.1067479477823667},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2497.58| "avgVolume": 48729.0| "maxHigh": 2595.4| "minLow": 2306.65| "priceRange": 288.75| "volatility": 1.31| "numCandles": 44}
ETH/USDT,2024-08-30 16:00:00,2506.94000,2623.12177,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2506.94| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 58.19362665752124| "volatility_pct": 2.321301134351889},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2516.47| "avgVolume": 74985.0| "maxHigh": 2542.19| "minLow": 2431.14| "priceRange": 111.05| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-01 12:00:00,2480.83000,2584.09312,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2480.83| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 42.40721966666141| "volatility_pct": 1.709396438557314},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2491.27| "avgVolume": 43381.0| "maxHigh": 2514.82| "minLow": 2438.0| "priceRange": 76.82| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-01 16:00:00,2501.71000,2584.09312,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2501.71| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 43.49670397618562| "volatility_pct": 1.7386789026779932},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2463.72| "avgVolume": 51960.0| "maxHigh": 2516.0| "minLow": 2400.0| "priceRange": 116.0| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-01 20:00:00,2428.90000,2501.76700,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2428.9000000000005| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 48.675510835029506| "volatility_pct": 2.0040146088776605},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2458.3| "avgVolume": 56076.0| "maxHigh": 2539.53| "minLow": 2400.0| "priceRange": 139.53| "volatility": 1.73| "numCandles": 4}
ETH/USDT,2024-09-03 16:00:00,2447.60000,2578.21893,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2447.6| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 44.95647552819494| "volatility_pct": 1.836757457435649},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2436.44| "avgVolume": 37728.0| "maxHigh": 2470.57| "minLow": 2411.12| "priceRange": 59.45| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-04 04:00:00,2401.52000,2544.34254,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2401.52| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 52.76587709017649| "volatility_pct": 2.1971866605390122},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2400.14| "avgVolume": 41170.0| "maxHigh": 2414.71| "minLow": 2363.56| "priceRange": 51.15| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-05 20:00:00,2368.81000,2506.68374,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2368.81| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 47.977787308188766| "volatility_pct": 2.025396182394906},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2380.72| "avgVolume": 30562.0| "maxHigh": 2408.4| "minLow": 2350.0| "priceRange": 58.4| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-06 20:00:00,2158.36333,2276.32333,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2158.3633333333332| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 59.79235170656614| "volatility_pct": 2.7702635039775267},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2250.58| "avgVolume": 83272.0| "maxHigh": 2293.76| "minLow": 2150.55| "priceRange": 143.21| "volatility": 1.15| "numCandles": 3}
ETH/USDT,2024-09-15 20:00:00,2283.94333,2347.82333,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2283.943333333333| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 34.64981835215542| "volatility_pct": 1.5171049932129996},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2305.17| "avgVolume": 54268.0| "maxHigh": 2393.63| "minLow": 2252.39| "priceRange": 141.24| "volatility": 1.41| "numCandles": 11}
ETH/USDT,2024-09-16 20:00:00,2295.68000,2396.84231,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2295.68| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 38.152252861338205| "volatility_pct": 1.6619151127917744},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2289.93| "avgVolume": 36930.0| "maxHigh": 2301.6| "minLow": 2263.29| "priceRange": 38.31| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-09-25 20:00:00,2579.95000,2585.80411,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2579.95| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 41.037731964944776| "volatility_pct": 1.5906405924512017},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2650.5| "avgVolume": 37472.0| "maxHigh": 2728.6| "minLow": 2554.05| "priceRange": 174.55| "volatility": 0.63| "numCandles": 30}
ETH/USDT,2024-09-30 04:00:00,2637.82000,2571.87450,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2637.82| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 32.63844546319329| "volatility_pct": 1.2373264841116258},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2609.94| "avgVolume": 54905.0| "maxHigh": 2659.0| "minLow": 2481.4| "priceRange": 177.6| "volatility": 1.56| "numCandles": 9}
ETH/USDT,2024-09-30 20:00:00,2602.23000,2537.17425,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2602.23| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 35.18934092238298| "volatility_pct": 1.352276352297183},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2606.27| "avgVolume": 63704.0| "maxHigh": 2659.0| "minLow": 2481.4| "priceRange": 177.6| "volatility": 2.27| "numCandles": 5}
ETH/USDT,2024-10-01 16:00:00,2436.57667,2314.74783,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2436.5766666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 46.91473121150108| "volatility_pct": 1.9254362833442993},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2418.04| "avgVolume": 66345.0| "maxHigh": 2531.4| "minLow": 2310.0| "priceRange": 221.4| "volatility": 1.47| "numCandles": 12}
ETH/USDT,2024-10-01 20:00:00,2436.57667,2314.74783,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2436.5766666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 49.16367898210815| "volatility_pct": 2.017735770627978},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2411.62| "avgVolume": 59876.0| "maxHigh": 2499.0| "minLow": 2310.0| "priceRange": 189.0| "volatility": 1.5| "numCandles": 11}
ETH/USDT,2024-10-03 16:00:00,2353.51000,2489.22670,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2353.51| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 50.304462557559226| "volatility_pct": 2.137422936701319},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2351.66| "avgVolume": 29837.0| "maxHigh": 2357.9| "minLow": 2312.0| "priceRange": 45.9| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-10-07 00:00:00,2495.34000,2508.65471,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2495.34| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 34.242453026937774| "volatility_pct": 1.372256006273204},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2443.1| "avgVolume": 41328.0| "maxHigh": 2521.0| "minLow": 2351.42| "priceRange": 169.58| "volatility": 0.84| "numCandles": 18}
ETH/USDT,2024-10-22 04:00:00,2646.79000,2733.35870,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2646.79| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 33.92140303505071| "volatility_pct": 1.2816053799149427},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2639.84| "avgVolume": 36994.0| "maxHigh": 2659.39| "minLow": 2613.2| "priceRange": 46.19| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-10-22 16:00:00,2628.01000,2721.72240,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2628.01| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 33.87442874198487| "volatility_pct": 1.2889764019918064},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2625.41| "avgVolume": 25649.0| "maxHigh": 2644.1| "minLow": 2607.0| "priceRange": 37.1| "volatility": 0.0| "numCandles": 2}
ETH/USDT,2024-10-23 16:00:00,2503.04333,2568.40333,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2503.0433333333326| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 39.07225807429186| "volatility_pct": 1.5609900777170673},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2503.12| "avgVolume": 53491.0| "maxHigh": 2589.67| "minLow": 2382.59| "priceRange": 207.08| "volatility": 1.03| "numCandles": 32}
ETH/USDT,2024-10-23 20:00:00,2503.04333,2568.40333,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2503.0433333333326| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 38.17352535469957| "volatility_pct": 1.5250844780167443},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2502.82| "avgVolume": 51115.0| "maxHigh": 2589.67| "minLow": 2382.59| "priceRange": 207.08| "volatility": 1.05| "numCandles": 31}
ETH/USDT,2024-10-25 08:00:00,2545.13000,2610.04352,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 2545.13| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 40.55536737598155| "volatility_pct": 1.593449740326881},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 2535.0| "avgVolume": 81393.0| "maxHigh": 2566.33| "minLow": 2478.37| "priceRange": 87.96| "volatility": 0.0| "numCandles": 2}
